TIME_UTC_SECONDS,TIME_UTC_STR,AIR_TEMP,TRACK_TEMP,HUMIDITY,PRESSURE,WIND_SPEED,WIND_DIRECTION,RAIN,LOCATION,EVENT
1619255317,2021-04-24 09:08:00,14.3889,15.5,79,998.138,2.12187,28,-1.0,Location 3,Qualifying Group 2
1619255388,2021-04-24 09:09:00,14.3889,15.5,79,998.104,1.06093,28,-1.0,Location 3,Qualifying Group 2
1619255453,2021-04-24 09:10:00,14.3889,15.4,79,998.138,2.12187,30,-1.0,Location 3,Qualifying Group 2
1619255518,2021-04-24 09:11:00,14.3889,15.4,79,998.138,1.06093,30,-1.0,Location 3,Qualifying Group 2
1619256284,2021-04-24 09:24:00,14.5556,15.5,78,998.138,3.1828,31,-1.0,Location 3,Qualifying Group 4
1619256349,2021-04-24 09:25:00,14.5556,15.5,78,998.206,3.1828,62,-1.0,Location 3,Qualifying Group 4
1619256414,2021-04-24 09:26:00,14.5556,15.5,78,998.172,1.06093,62,-1.0,Location 3,Qualifying Group 4
1619256474,2021-04-24 09:27:00,14.5556,15.5,78,998.172,1.06093,54,-1.0,Location 3,Qualifying Group 4
1619255773,2021-04-24 09:16:00,14.3889,15.5,80,998.24,0.0,30,-1.0,Location 3,Qualifying Group 3
1619255838,2021-04-24 09:17:00,14.4444,15.5,80,998.24,0.0,30,-1.0,Location 3,Qualifying Group 3
1619255903,2021-04-24 09:18:00,14.4444,15.5,80,998.206,0.0,30,-1.0,Location 3,Qualifying Group 3
1619255963,2021-04-24 09:19:00,14.4444,15.5,80,998.274,0.0,30,-1.0,Location 3,Qualifying Group 3
1614337244,2021-02-26 11:00:00,20.6667,34.4,34,937.386,4.24374,315,-1.0,Location 1,Free Practice 2
1614337309,2021-02-26 11:01:00,20.6667,34.4,33,937.352,1.06093,310,-1.0,Location 1,Free Practice 2
1614337374,2021-02-26 11:02:00,20.6667,34.6,33,937.285,1.06093,293,-1.0,Location 1,Free Practice 2
1614337439,2021-02-26 11:03:00,20.7222,34.7,34,937.285,6.3656,283,-1.0,Location 1,Free Practice 2
1614337499,2021-02-26 11:04:00,20.7222,34.7,34,937.352,9.54841,309,-1.0,Location 1,Free Practice 2
1614337564,2021-02-26 11:06:00,20.7778,34.5,34,937.319,3.1828,267,-1.0,Location 1,Free Practice 2
1614337629,2021-02-26 11:07:00,20.8333,33.8,34,937.285,3.1828,298,-1.0,Location 1,Free Practice 2
1614337694,2021-02-26 11:08:00,20.8889,33.5,34,937.251,4.24374,322,-1.0,Location 1,Free Practice 2
1614337754,2021-02-26 11:09:00,20.9444,33.5,34,937.251,5.30467,252,-1.0,Location 1,Free Practice 2
1614337819,2021-02-26 11:10:00,21.0,33.7,34,937.217,3.1828,311,-1.0,Location 1,Free Practice 2
1614337885,2021-02-26 11:11:00,21.0556,33.9,34,937.183,3.1828,325,-1.0,Location 1,Free Practice 2
1614337949,2021-02-26 11:12:00,21.0556,34.0,34,937.217,3.1828,282,-1.0,Location 1,Free Practice 2
1614338010,2021-02-26 11:13:00,20.9444,33.9,34,937.183,3.1828,287,-1.0,Location 1,Free Practice 2
1614338075,2021-02-26 11:14:00,20.8333,33.9,34,937.183,4.24374,277,-1.0,Location 1,Free Practice 2
1614338140,2021-02-26 11:15:00,20.7778,34.0,35,937.183,5.30467,311,-1.0,Location 1,Free Practice 2
1614338205,2021-02-26 11:16:00,20.7778,34.0,35,937.251,4.24374,271,-1.0,Location 1,Free Practice 2
1614338265,2021-02-26 11:17:00,20.7222,34.0,35,937.285,1.06093,274,-1.0,Location 1,Free Practice 2
1614338330,2021-02-26 11:18:00,20.7778,34.0,35,937.251,5.30467,302,-1.0,Location 1,Free Practice 2
1614338395,2021-02-26 11:19:00,20.7778,34.0,35,937.285,5.30467,288,-1.0,Location 1,Free Practice 2
1614338460,2021-02-26 11:21:00,20.7778,34.0,34,937.285,2.12187,259,-1.0,Location 1,Free Practice 2
1614338520,2021-02-26 11:22:00,20.7778,34.0,35,937.251,3.1828,288,-1.0,Location 1,Free Practice 2
1614338586,2021-02-26 11:23:00,20.8333,34.2,35,937.115,5.30467,333,-1.0,Location 1,Free Practice 2
1614338651,2021-02-26 11:24:00,20.8333,34.2,35,937.183,2.12187,281,-1.0,Location 1,Free Practice 2
1614338716,2021-02-26 11:25:00,20.8889,34.3,35,937.149,2.12187,323,-1.0,Location 1,Free Practice 2
1614338781,2021-02-26 11:26:00,20.9444,34.1,35,937.183,2.12187,306,-1.0,Location 1,Free Practice 2
1614338841,2021-02-26 11:27:00,21.0,34.1,35,937.183,1.06093,281,-1.0,Location 1,Free Practice 2
1614338906,2021-02-26 11:28:00,21.0556,33.4,34,937.183,3.1828,281,-1.0,Location 1,Free Practice 2
1614338971,2021-02-26 11:29:00,21.1111,33.3,34,937.149,1.06093,285,-1.0,Location 1,Free Practice 2
1614344404,2021-02-26 13:00:00,21.6667,28.5,33,937.285,4.24374,332,-1.0,Location 1,Qualifying Group 1
1614344465,2021-02-26 13:01:00,21.7222,28.4,33,937.285,2.12187,317,-1.0,Location 1,Qualifying Group 1
1614344530,2021-02-26 13:02:00,21.7222,28.2,33,937.285,3.1828,317,-1.0,Location 1,Qualifying Group 1
1614344595,2021-02-26 13:03:00,21.7778,28.1,33,937.251,4.24374,334,-1.0,Location 1,Qualifying Group 1
1614266119,2021-02-25 15:15:00,17.8333,20.2,45,936.845,8.48747,318,-1.0,Location 1,Free Practice 1
1614266180,2021-02-25 15:16:00,17.7778,20.2,45,936.777,5.30467,314,-1.0,Location 1,Free Practice 1
1614266244,2021-02-25 15:17:00,17.7778,20.1,45,936.709,2.12187,330,-1.0,Location 1,Free Practice 1
1614266310,2021-02-25 15:18:00,17.7778,20.1,45,936.777,6.3656,315,-1.0,Location 1,Free Practice 1
1614266375,2021-02-25 15:19:00,17.7222,20.0,45,936.811,5.30467,313,-1.0,Location 1,Free Practice 1
1614266440,2021-02-25 15:20:00,17.7222,20.0,45,936.845,3.1828,298,-1.0,Location 1,Free Practice 1
1614266505,2021-02-25 15:21:00,17.7222,20.0,45,936.845,3.1828,297,-1.0,Location 1,Free Practice 1
1614266569,2021-02-25 15:22:00,17.7222,20.0,45,936.845,6.3656,284,-1.0,Location 1,Free Practice 1
1614266630,2021-02-25 15:23:00,17.7222,20.0,45,936.845,6.3656,319,-1.0,Location 1,Free Practice 1
1614266695,2021-02-25 15:24:00,17.6667,19.9,45,936.845,3.1828,281,-1.0,Location 1,Free Practice 1
1614266760,2021-02-25 15:26:00,17.6667,19.8,45,936.777,7.42654,300,-1.0,Location 1,Free Practice 1
1614266825,2021-02-25 15:27:00,17.6667,19.8,45,936.811,9.54841,275,-1.0,Location 1,Free Practice 1
1614266885,2021-02-25 15:28:00,17.6667,19.8,45,936.743,5.30467,307,-1.0,Location 1,Free Practice 1
1614266950,2021-02-25 15:29:00,17.6667,19.8,45,936.878,2.12187,296,-1.0,Location 1,Free Practice 1
1614267011,2021-02-25 15:30:00,17.6667,19.7,45,936.878,5.30467,321,-1.0,Location 1,Free Practice 1
1614267076,2021-02-25 15:31:00,17.6111,19.7,45,936.912,3.1828,344,-1.0,Location 1,Free Practice 1
1614267141,2021-02-25 15:32:00,17.6111,19.6,45,936.878,6.3656,347,-1.0,Location 1,Free Practice 1
1614267206,2021-02-25 15:33:00,17.6111,19.6,45,936.912,4.24374,329,-1.0,Location 1,Free Practice 1
1614267271,2021-02-25 15:34:00,17.5556,19.6,45,936.912,3.1828,319,-1.0,Location 1,Free Practice 1
1614267336,2021-02-25 15:35:00,17.5556,19.6,45,936.912,4.24374,294,-1.0,Location 1,Free Practice 1
1614267401,2021-02-25 15:36:00,17.5556,19.6,45,937.014,8.48747,320,-1.0,Location 1,Free Practice 1
1614267461,2021-02-25 15:37:00,17.5556,19.5,45,937.014,3.1828,287,-1.0,Location 1,Free Practice 1
1614267526,2021-02-25 15:38:00,17.5556,19.5,45,937.048,4.24374,350,-1.0,Location 1,Free Practice 1
1614267592,2021-02-25 15:39:00,17.5,19.5,45,937.014,5.30467,243,-1.0,Location 1,Free Practice 1
1614267656,2021-02-25 15:40:00,17.5,19.5,45,936.912,3.1828,317,-1.0,Location 1,Free Practice 1
1614267717,2021-02-25 15:41:00,17.5,19.5,45,936.98,10.6093,267,-1.0,Location 1,Free Practice 1
1614267782,2021-02-25 15:43:00,17.4444,19.4,45,936.946,5.30467,326,-1.0,Location 1,Free Practice 1
1614267847,2021-02-25 15:44:00,17.4444,19.4,45,936.98,2.12187,295,-1.0,Location 1,Free Practice 1
1614267912,2021-02-25 15:45:00,17.4444,19.4,45,937.048,4.24374,342,-1.0,Location 1,Free Practice 1
1614267972,2021-02-25 15:46:00,17.4444,19.3,45,937.048,1.06093,310,-1.0,Location 1,Free Practice 1
1614268037,2021-02-25 15:47:00,17.3889,19.3,45,937.149,5.30467,328,-1.0,Location 1,Free Practice 1
1614268102,2021-02-25 15:48:00,17.3889,19.3,45,937.183,8.48747,282,-1.0,Location 1,Free Practice 1
1614268167,2021-02-25 15:49:00,17.3889,19.2,45,937.217,4.24374,314,-1.0,Location 1,Free Practice 1
1614268232,2021-02-25 15:50:00,17.3889,19.2,45,937.319,3.1828,326,-1.0,Location 1,Free Practice 1
1614268293,2021-02-25 15:51:00,17.3333,19.2,45,937.386,6.3656,314,-1.0,Location 1,Free Practice 1
1614268358,2021-02-25 15:52:00,17.3333,19.1,45,937.319,2.12187,298,-1.0,Location 1,Free Practice 1
1614268423,2021-02-25 15:53:00,17.3333,19.1,45,937.42,2.12187,297,-1.0,Location 1,Free Practice 1
1614268487,2021-02-25 15:54:00,17.2778,19.1,45,937.454,4.24374,312,-1.0,Location 1,Free Practice 1
1614268548,2021-02-25 15:55:00,17.2778,19.1,45,937.454,4.24374,300,-1.0,Location 1,Free Practice 1
1614268613,2021-02-25 15:56:00,17.2778,19.0,45,937.42,1.06093,295,-1.0,Location 1,Free Practice 1
1614268678,2021-02-25 15:57:00,17.2778,19.0,45,937.454,4.24374,263,-1.0,Location 1,Free Practice 1
1614268743,2021-02-25 15:59:00,17.2778,19.0,45,937.454,4.24374,285,-1.0,Location 1,Free Practice 1
1614344915,2021-02-26 13:08:00,21.8889,27.6,33,937.319,1.06093,319,-1.0,Location 1,Qualifying Group 2
1614344975,2021-02-26 13:09:00,21.8889,27.4,33,937.217,2.12187,343,-1.0,Location 1,Qualifying Group 2
1614345041,2021-02-26 13:10:00,21.8889,27.4,33,937.251,3.1828,318,-1.0,Location 1,Qualifying Group 2
1614345106,2021-02-26 13:11:00,21.8889,27.3,33,937.285,1.06093,298,-1.0,Location 1,Qualifying Group 2
1614345872,2021-02-26 13:24:00,21.6111,26.2,33,937.285,2.12187,272,-1.0,Location 1,Qualifying Group 4
1614345937,2021-02-26 13:25:00,21.6111,26.1,33,937.251,0.0,272,-1.0,Location 1,Qualifying Group 4
1614346002,2021-02-26 13:26:00,21.5556,26.1,33,937.217,2.12187,306,-1.0,Location 1,Qualifying Group 4
1614346062,2021-02-26 13:27:00,21.6111,26.0,33,937.217,4.24374,331,-1.0,Location 1,Qualifying Group 4
1614345361,2021-02-26 13:16:00,21.8889,26.9,33,937.251,6.3656,319,-1.0,Location 1,Qualifying Group 3
1614345426,2021-02-26 13:17:00,21.8889,26.7,33,937.285,3.1828,288,-1.0,Location 1,Qualifying Group 3
1614345491,2021-02-26 13:18:00,21.8889,26.7,33,937.285,3.1828,284,-1.0,Location 1,Qualifying Group 3
1614345551,2021-02-26 13:19:00,21.8333,26.6,33,937.352,7.42654,303,-1.0,Location 1,Qualifying Group 3
1625926519,2021-10-07 14:15:00,2.0,30.0,77,1011.0,5.0,22,-1.0,Location 6,Free Practice 2
1625926584,2021-10-07 14:16:00,2.0,30.0,78,1011.0,5.0,5,-1.0,Location 6,Free Practice 2
1625926649,2021-10-07 14:17:00,2.0,30.0,77,1011.0,4.0,5,-1.0,Location 6,Free Practice 2
1625926714,2021-10-07 14:18:00,2.0,30.0,77,1011.0,4.0,21,-1.0,Location 6,Free Practice 2
1625926774,2021-10-07 14:19:00,2.0,30.0,77,1011.0,5.0,350,-1.0,Location 6,Free Practice 2
1625926839,2021-10-07 14:20:00,2.0,30.0,77,1011.0,4.0,360,-1.0,Location 6,Free Practice 2
1625926904,2021-10-07 14:21:00,2.0,30.0,78,1011.0,5.0,19,-1.0,Location 6,Free Practice 2
1625926969,2021-10-07 14:22:00,2.0,30.0,78,1011.0,4.0,326,-1.0,Location 6,Free Practice 2
1625927030,2021-10-07 14:23:00,2.0,30.0,78,1011.0,4.0,360,-1.0,Location 6,Free Practice 2
1625927095,2021-10-07 14:24:00,2.0,30.0,78,1011.0,63.0,24,-1.0,Location 6,Free Practice 2
1625927160,2021-10-07 14:26:00,2.0,30.0,77,1011.0,5.0,5,-1.0,Location 6,Free Practice 2
1625927225,2021-10-07 14:27:00,2.0,30.0,77,1011.0,2.0,22,-1.0,Location 6,Free Practice 2
1625927290,2021-10-07 14:28:00,2.0,30.0,77,1011.0,31.0,5,-1.0,Location 6,Free Practice 2
1625927350,2021-10-07 14:29:00,2.0,30.0,77,1011.0,5.0,34,-1.0,Location 6,Free Practice 2
1625927415,2021-10-07 14:30:00,2.0,30.0,77,1011.0,4.0,348,-1.0,Location 6,Free Practice 2
1625927480,2021-10-07 14:31:00,2.0,30.0,77,1011.0,5.0,349,-1.0,Location 6,Free Practice 2
1625927545,2021-10-07 14:32:00,25.0,30.0,77,1011.0,5.0,11,-1.0,Location 6,Free Practice 2
1625927605,2021-10-07 14:33:00,25.0,30.0,76,1011.0,4.0,21,-1.0,Location 6,Free Practice 2
1625927671,2021-10-07 14:34:00,2.0,30.0,76,1011.0,7.0,9,-1.0,Location 6,Free Practice 2
1625927736,2021-10-07 14:35:00,2.0,30.0,76,1011.0,7.0,13,-1.0,Location 6,Free Practice 2
1625927800,2021-10-07 14:36:00,2.0,30.0,76,1011.0,4.0,355,-1.0,Location 6,Free Practice 2
1625927861,2021-10-07 14:37:00,2.0,30.0,76,1011.0,63.0,350,-1.0,Location 6,Free Practice 2
1625927926,2021-10-07 14:38:00,2.0,31.0,76,1011.0,5.0,5,-1.0,Location 6,Free Practice 2
1625927991,2021-10-07 14:39:00,2.0,31.0,76,1011.0,1.0,13,-1.0,Location 6,Free Practice 2
1625928056,2021-10-07 14:40:00,2.0,31.0,76,1011.0,5.0,5,-1.0,Location 6,Free Practice 2
1625928116,2021-10-07 14:41:00,2.0,31.0,76,1011.0,4.0,360,-1.0,Location 6,Free Practice 2
1625928181,2021-10-07 14:43:00,2.0,31.0,76,1011.0,4.0,355,-1.0,Location 6,Free Practice 2
1625928247,2021-10-07 14:44:00,2.0,31.0,76,1011.0,4.0,340,-1.0,Location 6,Free Practice 2
1625934636,2021-10-07 16:30:00,2.0,34.0,76,1012.0,2.0,11,-1.0,Location 6,Qualifying Group 1
1625934701,2021-10-07 16:31:00,2.0,34.0,76,1012.0,31.0,346,-1.0,Location 6,Qualifying Group 1
1625934762,2021-10-07 16:32:00,2.0,34.0,76,1012.0,5.0,12,-1.0,Location 6,Qualifying Group 1
1625934827,2021-10-07 16:33:00,2.0,34.0,76,1012.0,31.0,13,-1.0,Location 6,Qualifying Group 1
1625918406,2021-10-07 12:00:00,2.0,24.0,81,1011.0,4.0,311,-1.0,Location 6,Free Practice 1
1625918466,2021-10-07 12:01:00,2.0,25.0,81,1011.0,5.0,331,-1.0,Location 6,Free Practice 1
1625918532,2021-10-07 12:02:00,2.0,25.0,81,1011.0,2.0,9,-1.0,Location 6,Free Practice 1
1625918597,2021-10-07 12:03:00,2.0,25.0,81,1011.0,5.0,338,-1.0,Location 6,Free Practice 1
1625918661,2021-10-07 12:04:00,2.0,25.0,81,1011.0,63.0,355,-1.0,Location 6,Free Practice 1
1625918722,2021-10-07 12:05:00,2.0,25.0,81,1011.0,31.0,342,-1.0,Location 6,Free Practice 1
1625918787,2021-10-07 12:06:00,23.0,25.0,81,1011.0,1.0,5,-1.0,Location 6,Free Practice 1
1625918852,2021-10-07 12:07:00,2.0,25.0,80,1011.0,1.0,21,-1.0,Location 6,Free Practice 1
1625918917,2021-10-07 12:08:00,2.0,25.0,81,1011.0,1.0,347,-1.0,Location 6,Free Practice 1
1625918977,2021-10-07 12:09:00,2.0,25.0,81,1011.0,31.0,330,-1.0,Location 6,Free Practice 1
1625919042,2021-10-07 12:10:00,2.0,25.0,81,1011.0,63.0,355,-1.0,Location 6,Free Practice 1
1625919107,2021-10-07 12:11:00,2.0,25.0,80,1011.0,5.0,333,-1.0,Location 6,Free Practice 1
1625919172,2021-10-07 12:12:00,2.0,25.0,80,1011.0,4.0,329,-1.0,Location 6,Free Practice 1
1625919233,2021-10-07 12:13:00,2.0,25.0,80,1011.0,2.0,5,-1.0,Location 6,Free Practice 1
1625919298,2021-10-07 12:14:00,2.0,25.0,80,1011.0,2.0,355,-1.0,Location 6,Free Practice 1
1625919363,2021-10-07 12:16:00,24.0,25.0,80,1011.0,31.0,13,-1.0,Location 6,Free Practice 1
1625919428,2021-10-07 12:17:00,2.0,25.0,79,1011.0,4.0,11,-1.0,Location 6,Free Practice 1
1625919493,2021-10-07 12:18:00,2.0,25.0,79,1011.0,31.0,21,-1.0,Location 6,Free Practice 1
1625919553,2021-10-07 12:19:00,2.0,25.0,79,1011.0,31.0,32,-1.0,Location 6,Free Practice 1
1625919618,2021-10-07 12:20:00,2.0,25.0,79,1011.0,31.0,19,-1.0,Location 6,Free Practice 1
1625919683,2021-10-07 12:21:00,2.0,25.0,79,1011.0,31.0,17,-1.0,Location 6,Free Practice 1
1625919748,2021-10-07 12:22:00,2.0,25.0,79,1011.0,31.0,342,-1.0,Location 6,Free Practice 1
1625919808,2021-10-07 12:23:00,2.0,25.0,79,1011.0,4.0,17,-1.0,Location 6,Free Practice 1
1625919874,2021-10-07 12:24:00,2.0,25.0,79,1011.0,5.0,345,-1.0,Location 6,Free Practice 1
1625919939,2021-10-07 12:25:00,2.0,25.0,79,1011.0,4.0,355,-1.0,Location 6,Free Practice 1
1625920003,2021-10-07 12:26:00,2.0,25.0,78,1011.0,31.0,355,-1.0,Location 6,Free Practice 1
1625920064,2021-10-07 12:27:00,2.0,25.0,78,1011.0,5.0,342,-1.0,Location 6,Free Practice 1
1625920129,2021-10-07 12:28:00,2.0,25.0,78,1011.0,2.0,19,-1.0,Location 6,Free Practice 1
1625920194,2021-10-07 12:29:00,2.0,25.0,78,1011.0,4.0,36,-1.0,Location 6,Free Practice 1
1625920259,2021-10-07 12:30:00,2.0,25.0,78,1011.0,5.0,355,-1.0,Location 6,Free Practice 1
1625920319,2021-10-07 12:31:00,2.0,26.0,78,1011.0,4.0,360,-1.0,Location 6,Free Practice 1
1625920384,2021-10-07 12:33:00,2.0,26.0,78,1011.0,31.0,355,-1.0,Location 6,Free Practice 1
1625920450,2021-10-07 12:34:00,2.0,26.0,78,1011.0,2.0,360,-1.0,Location 6,Free Practice 1
1625920514,2021-10-07 12:35:00,2.0,26.0,78,1011.0,4.0,23,-1.0,Location 6,Free Practice 1
1625920575,2021-10-07 12:36:00,2.0,26.0,77,1011.0,7.0,17,-1.0,Location 6,Free Practice 1
1625920640,2021-10-07 12:37:00,2.0,26.0,78,1011.0,8.0,348,-1.0,Location 6,Free Practice 1
1625920705,2021-10-07 12:38:00,2.0,26.0,78,1011.0,4.0,336,-1.0,Location 6,Free Practice 1
1625920770,2021-10-07 12:39:00,2.0,26.0,78,1011.0,63.0,347,-1.0,Location 6,Free Practice 1
1625920835,2021-10-07 12:40:00,2.0,26.0,77,1011.0,4.0,334,-1.0,Location 6,Free Practice 1
1625920895,2021-10-07 12:41:00,2.0,26.0,77,1011.0,31.0,18,-1.0,Location 6,Free Practice 1
1625920960,2021-10-07 12:42:00,2.0,26.0,78,1011.0,4.0,338,-1.0,Location 6,Free Practice 1
1625921025,2021-10-07 12:43:00,2.0,26.0,78,1011.0,63.0,28,-1.0,Location 6,Free Practice 1
1625921090,2021-10-07 12:44:00,2.0,26.0,78,1011.0,31.0,17,-1.0,Location 6,Free Practice 1
1625935087,2021-10-07 16:38:00,2.0,35.0,77,1012.0,2.0,15,-1.0,Location 6,Qualifying Group 2
1625935147,2021-10-07 16:39:00,2.0,35.0,77,1012.0,2.0,19,-1.0,Location 6,Qualifying Group 2
1625935212,2021-10-07 16:40:00,2.0,35.0,76,1012.0,2.0,25,-1.0,Location 6,Qualifying Group 2
1625935277,2021-10-07 16:41:00,2.0,35.0,76,1012.0,31.0,44,-1.0,Location 6,Qualifying Group 2
1625935342,2021-10-07 16:42:00,2.0,35.0,75,1012.0,4.0,346,-1.0,Location 6,Qualifying Group 2
1625935402,2021-10-07 16:43:00,2.0,35.0,75,1012.0,4.0,338,-1.0,Location 6,Qualifying Group 2
1625935468,2021-10-07 16:44:00,2.0,35.0,75,1012.0,1.0,340,-1.0,Location 6,Qualifying Group 2
1625935533,2021-10-07 16:45:00,2.0,35.0,75,1012.0,2.0,10,-1.0,Location 6,Qualifying Group 2
1625935597,2021-10-07 16:46:00,2.0,35.0,76,1012.0,2.0,16,-1.0,Location 6,Qualifying Group 2
1625935658,2021-10-07 16:47:00,2.0,35.0,76,1012.0,31.0,336,-1.0,Location 6,Qualifying Group 2
1625935723,2021-10-07 16:48:00,2.0,35.0,76,1012.0,31.0,339,-1.0,Location 6,Qualifying Group 2
1625935788,2021-10-07 16:49:00,2.0,35.0,76,1012.0,1.0,5,-1.0,Location 6,Qualifying Group 2
1625935853,2021-10-07 16:50:00,2.0,35.0,76,1012.0,31.0,83,-1.0,Location 6,Qualifying Group 2
1625935913,2021-10-07 16:51:00,2.0,35.0,76,1012.0,1.0,24,-1.0,Location 6,Qualifying Group 2
1625936684,2021-10-07 17:04:00,2.0,36.0,75,1012.0,2.0,5,-1.0,Location 6,Qualifying Group 4
1625936745,2021-10-07 17:05:00,2.0,36.0,75,1012.0,31.0,355,-1.0,Location 6,Qualifying Group 4
1625936810,2021-10-07 17:06:00,2.0,36.0,75,1012.0,2.0,343,-1.0,Location 6,Qualifying Group 4
1625936875,2021-10-07 17:07:00,2.0,35.0,75,1012.0,31.0,324,-1.0,Location 6,Qualifying Group 4
1625936173,2021-10-07 16:56:00,2.0,35.0,76,1012.0,1.0,5,-1.0,Location 6,Qualifying Group 3
1625936234,2021-10-07 16:57:00,2.0,35.0,76,1012.0,2.0,5,-1.0,Location 6,Qualifying Group 3
1625936299,2021-10-07 16:58:00,2.0,35.0,76,1012.0,1.0,328,-1.0,Location 6,Qualifying Group 3
1625936364,2021-10-07 16:59:00,2.0,36.0,76,1012.0,31.0,321,-1.0,Location 6,Qualifying Group 3
